,LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate (%),State FIPS,County FIPS
7559,CN2200100000000,22.0,1.0,"Acadia Parish, LA",12,26301.0,24810.0,1491.0,5.7,22.0,1.0
7560,CN2200300000000,22.0,3.0,"Allen Parish, LA",12,9147.0,8454.0,693.0,7.6,22.0,3.0
7561,CN2200500000000,22.0,5.0,"Ascension Parish, LA",12,55192.0,52005.0,3187.0,5.8,22.0,5.0
7562,CN2200700000000,22.0,7.0,"Assumption Parish, LA",12,9995.0,9075.0,920.0,9.2,22.0,7.0
7563,CN2200900000000,22.0,9.0,"Avoyelles Parish, LA",12,16457.0,15276.0,1181.0,7.2,22.0,9.0
7564,CN2201100000000,22.0,11.0,"Beauregard Parish, LA",12,14492.0,13457.0,1035.0,7.1,22.0,11.0
7565,CN2201300000000,22.0,13.0,"Bienville Parish, LA",12,5982.0,5470.0,512.0,8.6,22.0,13.0
7566,CN2201500000000,22.0,15.0,"Bossier Parish, LA",12,57690.0,54535.0,3155.0,5.5,22.0,15.0
7567,CN2201700000000,22.0,17.0,"Caddo Parish, LA",12,114157.0,105814.0,8343.0,7.3,22.0,17.0
7568,CN2201900000000,22.0,19.0,"Calcasieu Parish, LA",12,88417.0,82636.0,5781.0,6.5,22.0,19.0
7569,CN2202100000000,22.0,21.0,"Caldwell Parish, LA",12,4023.0,3689.0,334.0,8.3,22.0,21.0
7570,CN2202300000000,22.0,23.0,"Cameron Parish, LA",12,3248.0,3087.0,161.0,5.0,22.0,23.0
7571,CN2202500000000,22.0,25.0,"Catahoula Parish, LA",12,3935.0,3602.0,333.0,8.5,22.0,25.0
7572,CN2202700000000,22.0,27.0,"Claiborne Parish, LA",12,7063.0,6562.0,501.0,7.1,22.0,27.0
7573,CN2202900000000,22.0,29.0,"Concordia Parish, LA",12,7865.0,7207.0,658.0,8.4,22.0,29.0
7574,CN2203100000000,22.0,31.0,"De Soto Parish, LA",12,11248.0,10288.0,960.0,8.5,22.0,31.0
7575,CN2203300000000,22.0,33.0,"East Baton Rouge Parish, LA",12,223560.0,209307.0,14253.0,6.4,22.0,33.0
7576,CN2203500000000,22.0,35.0,"East Carroll Parish, LA",12,2187.0,1768.0,419.0,19.2,22.0,35.0
7577,CN2203700000000,22.0,37.0,"East Feliciana Parish, LA",12,8004.0,7433.0,571.0,7.1,22.0,37.0
7578,CN2203900000000,22.0,39.0,"Evangeline Parish, LA",12,12904.0,11997.0,907.0,7.0,22.0,39.0
7579,CN2204100000000,22.0,41.0,"Franklin Parish, LA",12,7727.0,6963.0,764.0,9.9,22.0,41.0
7580,CN2204300000000,22.0,43.0,"Grant Parish, LA",12,8268.0,7648.0,620.0,7.5,22.0,43.0
7581,CN2204500000000,22.0,45.0,"Iberia Parish, LA",12,32428.0,30349.0,2079.0,6.4,22.0,45.0
7582,CN2204700000000,22.0,47.0,"Iberville Parish, LA",12,13953.0,12712.0,1241.0,8.9,22.0,47.0
7583,CN2204900000000,22.0,49.0,"Jackson Parish, LA",12,6871.0,6428.0,443.0,6.4,22.0,49.0
7584,CN2205100000000,22.0,51.0,"Jefferson Parish, LA",12,213485.0,199952.0,13533.0,6.3,22.0,51.0
7585,CN2205300000000,22.0,53.0,"Jefferson Davis Parish, LA",12,13053.0,12249.0,804.0,6.2,22.0,53.0
7586,CN2205500000000,22.0,55.0,"Lafayette Parish, LA",12,117401.0,111813.0,5588.0,4.8,22.0,55.0
7587,CN2205700000000,22.0,57.0,"Lafourche Parish, LA",12,45731.0,43444.0,2287.0,5.0,22.0,57.0
7588,CN2205900000000,22.0,59.0,"LaSalle Parish, LA",12,6784.0,6458.0,326.0,4.8,22.0,59.0
7589,CN2206100000000,22.0,61.0,"Lincoln Parish, LA",12,19580.0,17979.0,1601.0,8.2,22.0,61.0
7590,CN2206300000000,22.0,63.0,"Livingston Parish, LA",12,62526.0,58734.0,3792.0,6.1,22.0,63.0
7591,CN2206500000000,22.0,65.0,"Madison Parish, LA",12,3903.0,3455.0,448.0,11.5,22.0,65.0
7592,CN2206700000000,22.0,67.0,"Morehouse Parish, LA",12,11270.0,9873.0,1397.0,12.4,22.0,67.0
7593,CN2206900000000,22.0,69.0,"Natchitoches Parish, LA",12,16109.0,14743.0,1366.0,8.5,22.0,69.0
7594,CN2207100000000,22.0,71.0,"Orleans Parish, LA",12,169680.0,157007.0,12673.0,7.5,22.0,71.0
7595,CN2207300000000,22.0,73.0,"Ouachita Parish, LA",12,71091.0,65899.0,5192.0,7.3,22.0,73.0
7596,CN2207500000000,22.0,75.0,"Plaquemines Parish, LA",12,10192.0,9618.0,574.0,5.6,22.0,75.0
7597,CN2207700000000,22.0,77.0,"Pointe Coupee Parish, LA",12,9933.0,9162.0,771.0,7.8,22.0,77.0
7598,CN2207900000000,22.0,79.0,"Rapides Parish, LA",12,57563.0,53727.0,3836.0,6.7,22.0,79.0
7599,CN2208100000000,22.0,81.0,"Red River Parish, LA",12,3969.0,3693.0,276.0,7.0,22.0,81.0
7600,CN2208300000000,22.0,83.0,"Richland Parish, LA",12,8707.0,7899.0,808.0,9.3,22.0,83.0
7601,CN2208500000000,22.0,85.0,"Sabine Parish, LA",12,9267.0,8656.0,611.0,6.6,22.0,85.0
7602,CN2208700000000,22.0,87.0,"St. Bernard Parish, LA",12,17734.0,16394.0,1340.0,7.6,22.0,87.0
7603,CN2208900000000,22.0,89.0,"St. Charles Parish, LA",12,24864.0,23319.0,1545.0,6.2,22.0,89.0
7604,CN2209100000000,22.0,91.0,"St. Helena Parish, LA",12,4614.0,4085.0,529.0,11.5,22.0,91.0
7605,CN2209300000000,22.0,93.0,"St. James Parish, LA",12,9701.0,8768.0,933.0,9.6,22.0,93.0
7606,CN2209500000000,22.0,95.0,"St. John the Baptist Parish, LA",12,20603.0,18793.0,1810.0,8.8,22.0,95.0
7607,CN2209700000000,22.0,97.0,"St. Landry Parish, LA",12,33572.0,30926.0,2646.0,7.9,22.0,97.0
7608,CN2209900000000,22.0,99.0,"St. Martin Parish, LA",12,24374.0,22937.0,1437.0,5.9,22.0,99.0
7609,CN2210100000000,22.0,101.0,"St. Mary Parish, LA",12,25552.0,23738.0,1814.0,7.1,22.0,101.0
7610,CN2210300000000,22.0,103.0,"St. Tammany Parish, LA",12,109456.0,103331.0,6125.0,5.6,22.0,103.0
7611,CN2210500000000,22.0,105.0,"Tangipahoa Parish, LA",12,53283.0,48979.0,4304.0,8.1,22.0,105.0
7612,CN2210700000000,22.0,107.0,"Tensas Parish, LA",12,1820.0,1634.0,186.0,10.2,22.0,107.0
7613,CN2210900000000,22.0,109.0,"Terrebonne Parish, LA",12,51358.0,48773.0,2585.0,5.0,22.0,109.0
7614,CN2211100000000,22.0,111.0,"Union Parish, LA",12,9270.0,8540.0,730.0,7.9,22.0,111.0
7615,CN2211300000000,22.0,113.0,"Vermilion Parish, LA",12,25976.0,24563.0,1413.0,5.4,22.0,113.0
7616,CN2211500000000,22.0,115.0,"Vernon Parish, LA",12,18978.0,17490.0,1488.0,7.8,22.0,115.0
7617,CN2211700000000,22.0,117.0,"Washington Parish, LA",12,16557.0,15173.0,1384.0,8.4,22.0,117.0
7618,CN2211900000000,22.0,119.0,"Webster Parish, LA",12,16154.0,14678.0,1476.0,9.1,22.0,119.0
7619,CN2212100000000,22.0,121.0,"West Baton Rouge Parish, LA",12,11978.0,11196.0,782.0,6.5,22.0,121.0
7620,CN2212300000000,22.0,123.0,"West Carroll Parish, LA",12,4169.0,3629.0,540.0,13.0,22.0,123.0
7621,CN2212500000000,22.0,125.0,"West Feliciana Parish, LA",12,5163.0,4867.0,296.0,5.7,22.0,125.0
7622,CN2212700000000,22.0,127.0,"Winn Parish, LA",12,5719.0,5256.0,463.0,8.1,22.0,127.0
7623,CN2300100000000,23.0,1.0,"Androscoggin County, ME",12,56343.0,52131.0,4212.0,7.5,23.0,1.0
7624,CN2300300000000,23.0,3.0,"Aroostook County, ME",12,34146.0,31075.0,3071.0,9.0,23.0,3.0
7625,CN2300500000000,23.0,5.0,"Cumberland County, ME",12,159784.0,150572.0,9212.0,5.8,23.0,5.0
7626,CN2300700000000,23.0,7.0,"Franklin County, ME",12,15469.0,14175.0,1294.0,8.4,23.0,7.0
7627,CN2300900000000,23.0,9.0,"Hancock County, ME",12,29926.0,27432.0,2494.0,8.3,23.0,9.0
7628,CN2301100000000,23.0,11.0,"Kennebec County, ME",12,63128.0,58762.0,4366.0,6.9,23.0,11.0
7629,CN2301300000000,23.0,13.0,"Knox County, ME",12,20602.0,19230.0,1372.0,6.7,23.0,13.0
7630,CN2301500000000,23.0,15.0,"Lincoln County, ME",12,17242.0,16026.0,1216.0,7.1,23.0,15.0
7631,CN2301700000000,23.0,17.0,"Oxford County, ME",12,27861.0,25251.0,2610.0,9.4,23.0,17.0
7632,CN2301900000000,23.0,19.0,"Penobscot County, ME",12,79860.0,73881.0,5979.0,7.5,23.0,19.0
7633,CN2302100000000,23.0,21.0,"Piscataquis County, ME",12,7866.0,7147.0,719.0,9.1,23.0,21.0
7634,CN2302300000000,23.0,23.0,"Sagadahoc County, ME",12,19201.0,17979.0,1222.0,6.4,23.0,23.0
7635,CN2302500000000,23.0,25.0,"Somerset County, ME",12,24584.0,22207.0,2377.0,9.7,23.0,25.0
7636,CN2302700000000,23.0,27.0,"Waldo County, ME",12,20664.0,19018.0,1646.0,8.0,23.0,27.0
7637,CN2302900000000,23.0,29.0,"Washington County, ME",12,14716.0,13254.0,1462.0,9.9,23.0,29.0
7638,CN2303100000000,23.0,31.0,"York County, ME",12,110744.0,103361.0,7383.0,6.7,23.0,31.0
7639,CN2400100000000,24.0,1.0,"Allegany County, MD",12,33952.0,30963.0,2989.0,8.8,24.0,1.0
7640,CN2400300000000,24.0,3.0,"Anne Arundel County, MD",12,294745.0,277255.0,17490.0,5.9,24.0,3.0
7641,CN2400500000000,24.0,5.0,"Baltimore County, MD",12,441721.0,409653.0,32068.0,7.3,24.0,5.0
7642,CN2400900000000,24.0,9.0,"Calvert County, MD",12,47874.0,44909.0,2965.0,6.2,24.0,9.0
7643,CN2401100000000,24.0,11.0,"Caroline County, MD",12,17669.0,16318.0,1351.0,7.6,24.0,11.0
7644,CN2401300000000,24.0,13.0,"Carroll County, MD",12,93594.0,88135.0,5459.0,5.8,24.0,13.0
7645,CN2401500000000,24.0,15.0,"Cecil County, MD",12,52055.0,47766.0,4289.0,8.2,24.0,15.0
7646,CN2401700000000,24.0,17.0,"Charles County, MD",12,79829.0,74570.0,5259.0,6.6,24.0,17.0
7647,CN2401900000000,24.0,19.0,"Dorchester County, MD",12,16220.0,14482.0,1738.0,10.7,24.0,19.0
7648,CN2402100000000,24.0,21.0,"Frederick County, MD",12,129062.0,121278.0,7784.0,6.0,24.0,21.0
7649,CN2402300000000,24.0,23.0,"Garrett County, MD",12,15881.0,14580.0,1301.0,8.2,24.0,23.0
7650,CN2402500000000,24.0,25.0,"Harford County, MD",12,136021.0,126688.0,9333.0,6.9,24.0,25.0
7651,CN2402700000000,24.0,27.0,"Howard County, MD",12,168832.0,160469.0,8363.0,5.0,24.0,27.0
7652,CN2402900000000,24.0,29.0,"Kent County, MD",12,10666.0,9861.0,805.0,7.5,24.0,29.0
7653,CN2403100000000,24.0,31.0,"Montgomery County, MD",12,542398.0,514654.0,27744.0,5.1,24.0,31.0
7654,CN2403300000000,24.0,33.0,"Prince George's County, MD",12,486658.0,451611.0,35047.0,7.2,24.0,33.0
7655,CN2403500000000,24.0,35.0,"Queen Anne's County, MD",12,26826.0,25150.0,1676.0,6.2,24.0,35.0
7656,CN2403700000000,24.0,37.0,"St. Mary's County, MD",12,54682.0,51323.0,3359.0,6.1,24.0,37.0
7657,CN2403900000000,24.0,39.0,"Somerset County, MD",12,9767.0,8680.0,1087.0,11.1,24.0,39.0
7658,CN2404100000000,24.0,41.0,"Talbot County, MD",12,19479.0,18094.0,1385.0,7.1,24.0,41.0
7659,CN2404300000000,24.0,43.0,"Washington County, MD",12,77414.0,71426.0,5988.0,7.7,24.0,43.0
7660,CN2404500000000,24.0,45.0,"Wicomico County, MD",12,50635.0,45930.0,4705.0,9.3,24.0,45.0
7661,CN2404700000000,24.0,47.0,"Worcester County, MD",12,26193.0,22841.0,3352.0,12.8,24.0,47.0
7662,CN2451000000000,24.0,510.0,"Baltimore city, MD",12,298050.0,268157.0,29893.0,10.0,24.0,510.0
7663,CN2500100000000,25.0,1.0,"Barnstable County, MA",12,111483.0,102212.0,9271.0,8.3,25.0,1.0
7664,CN2500300000000,25.0,3.0,"Berkshire County, MA",12,66595.0,61679.0,4916.0,7.4,25.0,3.0
7665,CN2500500000000,25.0,5.0,"Bristol County, MA",12,287589.0,262406.0,25183.0,8.8,25.0,5.0
7666,CN2500700000000,25.0,7.0,"Dukes County, MA",12,9400.0,8566.0,834.0,8.9,25.0,7.0
7667,CN2500900000000,25.0,9.0,"Essex County, MA",12,398617.0,370291.0,28326.0,7.1,25.0,9.0
7668,CN2501100000000,25.0,11.0,"Franklin County, MA",12,39906.0,37472.0,2434.0,6.1,25.0,11.0
7669,CN2501300000000,25.0,13.0,"Hampden County, MA",12,220957.0,201964.0,18993.0,8.6,25.0,13.0
7670,CN2501500000000,25.0,15.0,"Hampshire County, MA",12,85947.0,80939.0,5008.0,5.8,25.0,15.0
7671,CN2501700000000,25.0,17.0,"Middlesex County, MA",12,838411.0,792816.0,45595.0,5.4,25.0,17.0
7672,CN2501900000000,25.0,19.0,"Nantucket County/town, MA",12,6433.0,5929.0,504.0,7.8,25.0,19.0
7673,CN2502100000000,25.0,21.0,"Norfolk County, MA",12,361707.0,341023.0,20684.0,5.7,25.0,21.0
7674,CN2502300000000,25.0,23.0,"Plymouth County, MA",12,262510.0,244049.0,18461.0,7.0,25.0,23.0
7675,CN2502500000000,25.0,25.0,"Suffolk County, MA",12,404603.0,379678.0,24925.0,6.2,25.0,25.0
7676,CN2502700000000,25.0,27.0,"Worcester County, MA",12,421293.0,390894.0,30399.0,7.2,25.0,27.0
7677,CN2600100000000,26.0,1.0,"Alcona County, MI",12,3722.0,3252.0,470.0,12.6,26.0,1.0
7678,CN2600300000000,26.0,3.0,"Alger County, MI",12,3444.0,3035.0,409.0,11.9,26.0,3.0
7679,CN2600500000000,26.0,5.0,"Allegan County, MI",12,56829.0,52674.0,4155.0,7.3,26.0,5.0
7680,CN2600700000000,26.0,7.0,"Alpena County, MI",12,13426.0,12128.0,1298.0,9.7,26.0,7.0
7681,CN2600900000000,26.0,9.0,"Antrim County, MI",12,10032.0,8881.0,1151.0,11.5,26.0,9.0
7682,CN2601100000000,26.0,11.0,"Arenac County, MI",12,6548.0,5715.0,833.0,12.7,26.0,11.0
7683,CN2601300000000,26.0,13.0,"Baraga County, MI",12,3543.0,3047.0,496.0,14.0,26.0,13.0
7684,CN2601500000000,26.0,15.0,"Barry County, MI",12,29044.0,27067.0,1977.0,6.8,26.0,15.0
7685,CN2601700000000,26.0,17.0,"Bay County, MI",12,53012.0,48406.0,4606.0,8.7,26.0,17.0
7686,CN2601900000000,26.0,19.0,"Benzie County, MI",12,8549.0,7659.0,890.0,10.4,26.0,19.0
7687,CN2602100000000,26.0,21.0,"Berrien County, MI",12,73514.0,66908.0,6606.0,9.0,26.0,21.0
7688,CN2602300000000,26.0,23.0,"Branch County, MI",12,18700.0,17054.0,1646.0,8.8,26.0,23.0
7689,CN2602500000000,26.0,25.0,"Calhoun County, MI",12,62406.0,57223.0,5183.0,8.3,26.0,25.0
7690,CN2602700000000,26.0,27.0,"Cass County, MI",12,23821.0,21823.0,1998.0,8.4,26.0,27.0
7691,CN2602900000000,26.0,29.0,"Charlevoix County, MI",12,12950.0,11558.0,1392.0,10.7,26.0,29.0
7692,CN2603100000000,26.0,31.0,"Cheboygan County, MI",12,10535.0,9290.0,1245.0,11.8,26.0,31.0
7693,CN2603300000000,26.0,33.0,"Chippewa County, MI",12,17156.0,15442.0,1714.0,10.0,26.0,33.0
7694,CN2603500000000,26.0,35.0,"Clare County, MI",12,11997.0,10584.0,1413.0,11.8,26.0,35.0
7695,CN2603700000000,26.0,37.0,"Clinton County, MI",12,38626.0,36284.0,2342.0,6.1,26.0,37.0
7696,CN2603900000000,26.0,39.0,"Crawford County, MI",12,5384.0,4754.0,630.0,11.7,26.0,39.0
7697,CN2604100000000,26.0,41.0,"Delta County, MI",12,17559.0,15835.0,1724.0,9.8,26.0,41.0
7698,CN2604300000000,26.0,43.0,"Dickinson County, MI",12,12671.0,11608.0,1063.0,8.4,26.0,43.0
7699,CN2604500000000,26.0,45.0,"Eaton County, MI",12,55057.0,51265.0,3792.0,6.9,26.0,45.0
7700,CN2604700000000,26.0,47.0,"Emmet County, MI",12,17849.0,15725.0,2124.0,11.9,26.0,47.0
7701,CN2604900000000,26.0,49.0,"Genesee County, MI",12,179494.0,161422.0,18072.0,10.1,26.0,49.0
7702,CN2605100000000,26.0,51.0,"Gladwin County, MI",12,9956.0,8784.0,1172.0,11.8,26.0,51.0
7703,CN2605300000000,26.0,53.0,"Gogebic County, MI",12,6806.0,6055.0,751.0,11.0,26.0,53.0
7704,CN2605500000000,26.0,55.0,"Grand Traverse County, MI",12,46503.0,42686.0,3817.0,8.2,26.0,55.0
7705,CN2605700000000,26.0,57.0,"Gratiot County, MI",12,18632.0,16967.0,1665.0,8.9,26.0,57.0
7706,CN2605900000000,26.0,59.0,"Hillsdale County, MI",12,20521.0,18654.0,1867.0,9.1,26.0,59.0
7707,CN2606100000000,26.0,61.0,"Houghton County, MI",12,16955.0,15446.0,1509.0,8.9,26.0,61.0
7708,CN2606300000000,26.0,63.0,"Huron County, MI",12,16439.0,15124.0,1315.0,8.0,26.0,63.0
7709,CN2606500000000,26.0,65.0,"Ingham County, MI",12,143618.0,132433.0,11185.0,7.8,26.0,65.0
7710,CN2606700000000,26.0,67.0,"Ionia County, MI",12,28707.0,26286.0,2421.0,8.4,26.0,67.0
7711,CN2606900000000,26.0,69.0,"Iosco County, MI",12,10179.0,9043.0,1136.0,11.2,26.0,69.0
7712,CN2607100000000,26.0,71.0,"Iron County, MI",12,5095.0,4611.0,484.0,9.5,26.0,71.0
7713,CN2607300000000,26.0,73.0,"Isabella County, MI",12,34812.0,32254.0,2558.0,7.3,26.0,73.0
7714,CN2607500000000,26.0,75.0,"Jackson County, MI",12,71772.0,65692.0,6080.0,8.5,26.0,75.0
7715,CN2607700000000,26.0,77.0,"Kalamazoo County, MI",12,124987.0,115985.0,9002.0,7.2,26.0,77.0
7716,CN2607900000000,26.0,79.0,"Kalkaska County, MI",12,7451.0,6612.0,839.0,11.3,26.0,79.0
7717,CN2608100000000,26.0,81.0,"Kent County, MI",12,320731.0,299008.0,21723.0,6.8,26.0,81.0
7718,CN2608300000000,26.0,83.0,"Keweenaw County, MI",12,987.0,862.0,125.0,12.7,26.0,83.0
7719,CN2608500000000,26.0,85.0,"Lake County, MI",12,3672.0,3195.0,477.0,13.0,26.0,85.0
7720,CN2608700000000,26.0,87.0,"Lapeer County, MI",12,39891.0,35271.0,4620.0,11.6,26.0,87.0
7721,CN2608900000000,26.0,89.0,"Leelanau County, MI",12,10196.0,9381.0,815.0,8.0,26.0,89.0
7722,CN2609100000000,26.0,91.0,"Lenawee County, MI",12,47647.0,43680.0,3967.0,8.3,26.0,91.0
7723,CN2609300000000,26.0,93.0,"Livingston County, MI",12,93579.0,86236.0,7343.0,7.8,26.0,93.0
7724,CN2609500000000,26.0,95.0,"Luce County, MI",12,2372.0,2114.0,258.0,10.9,26.0,95.0
7725,CN2609700000000,26.0,97.0,"Mackinac County, MI",12,5206.0,4578.0,628.0,12.1,26.0,97.0
7726,CN2609900000000,26.0,99.0,"Macomb County, MI",12,413534.0,373146.0,40388.0,9.8,26.0,99.0
7727,CN2610100000000,26.0,101.0,"Manistee County, MI",12,10526.0,9394.0,1132.0,10.8,26.0,101.0
7728,CN2610300000000,26.0,103.0,"Marquette County, MI",12,34089.0,31354.0,2735.0,8.0,26.0,103.0
7729,CN2610500000000,26.0,105.0,"Mason County, MI",12,14383.0,13000.0,1383.0,9.6,26.0,105.0
7730,CN2610700000000,26.0,107.0,"Mecosta County, MI",12,18879.0,16978.0,1901.0,10.1,26.0,107.0
7731,CN2610900000000,26.0,109.0,"Menominee County, MI",12,11789.0,10848.0,941.0,8.0,26.0,109.0
7732,CN2611100000000,26.0,111.0,"Midland County, MI",12,40801.0,37645.0,3156.0,7.7,26.0,111.0
7733,CN2611300000000,26.0,113.0,"Missaukee County, MI",12,6931.0,6265.0,666.0,9.6,26.0,113.0
7734,CN2611500000000,26.0,115.0,"Monroe County, MI",12,73831.0,68151.0,5680.0,7.7,26.0,115.0
7735,CN2611700000000,26.0,117.0,"Montcalm County, MI",12,27333.0,24562.0,2771.0,10.1,26.0,117.0
7736,CN2611900000000,26.0,119.0,"Montmorency County, MI",12,3244.0,2719.0,525.0,16.2,26.0,119.0
7737,CN2612100000000,26.0,121.0,"Muskegon County, MI",12,75859.0,68283.0,7576.0,10.0,26.0,121.0
7738,CN2612300000000,26.0,123.0,"Newaygo County, MI",12,22080.0,20066.0,2014.0,9.1,26.0,123.0
7739,CN2612500000000,26.0,125.0,"Oakland County, MI",12,618932.0,568287.0,50645.0,8.2,26.0,125.0
7740,CN2612700000000,26.0,127.0,"Oceana County, MI",12,12864.0,11244.0,1620.0,12.6,26.0,127.0
7741,CN2612900000000,26.0,129.0,"Ogemaw County, MI",12,8650.0,7668.0,982.0,11.4,26.0,129.0
7742,CN2613100000000,26.0,131.0,"Ontonagon County, MI",12,2587.0,2242.0,345.0,13.3,26.0,131.0
7743,CN2613300000000,26.0,133.0,"Osceola County, MI",12,9999.0,9008.0,991.0,9.9,26.0,133.0
7744,CN2613500000000,26.0,135.0,"Oscoda County, MI",12,2993.0,2527.0,466.0,15.6,26.0,135.0
7745,CN2613700000000,26.0,137.0,"Otsego County, MI",12,11222.0,10026.0,1196.0,10.7,26.0,137.0
7746,CN2613900000000,26.0,139.0,"Ottawa County, MI",12,142021.0,132723.0,9298.0,6.5,26.0,139.0
7747,CN2614100000000,26.0,141.0,"Presque Isle County, MI",12,5552.0,4751.0,801.0,14.4,26.0,141.0
7748,CN2614300000000,26.0,143.0,"Roscommon County, MI",12,8125.0,7038.0,1087.0,13.4,26.0,143.0
7749,CN2614500000000,26.0,145.0,"Saginaw County, MI",12,88963.0,80797.0,8166.0,9.2,26.0,145.0
7750,CN2614700000000,26.0,147.0,"St. Clair County, MI",12,74060.0,65391.0,8669.0,11.7,26.0,147.0
7751,CN2614900000000,26.0,149.0,"St. Joseph County, MI",12,27522.0,25080.0,2442.0,8.9,26.0,149.0
7752,CN2615100000000,26.0,151.0,"Sanilac County, MI",12,19359.0,17337.0,2022.0,10.4,26.0,151.0
7753,CN2615300000000,26.0,153.0,"Schoolcraft County, MI",12,3545.0,3102.0,443.0,12.5,26.0,153.0
7754,CN2615500000000,26.0,155.0,"Shiawassee County, MI",12,33192.0,30029.0,3163.0,9.5,26.0,155.0
7755,CN2615700000000,26.0,157.0,"Tuscola County, MI",12,24721.0,22121.0,2600.0,10.5,26.0,157.0
7756,CN2615900000000,26.0,159.0,"Van Buren County, MI",12,35312.0,31611.0,3701.0,10.5,26.0,159.0
7757,CN2616100000000,26.0,161.0,"Washtenaw County, MI",12,182192.0,171424.0,10768.0,5.9,26.0,161.0
7758,CN2616300000000,26.0,163.0,"Wayne County, MI",12,775189.0,684858.0,90331.0,11.7,26.0,163.0
7759,CN2616500000000,26.0,165.0,"Wexford County, MI",12,14513.0,12924.0,1589.0,10.9,26.0,165.0
7760,CN2700100000000,27.0,1.0,"Aitkin County, MN",12,6926.0,6361.0,565.0,8.2,27.0,1.0
7761,CN2700300000000,27.0,3.0,"Anoka County, MN",12,187828.0,176650.0,11178.0,6.0,27.0,3.0
7762,CN2700500000000,27.0,5.0,"Becker County, MN",12,17926.0,16876.0,1050.0,5.9,27.0,5.0
7763,CN2700700000000,27.0,7.0,"Beltrami County, MN",12,22915.0,21296.0,1619.0,7.1,27.0,7.0
7764,CN2700900000000,27.0,9.0,"Benton County, MN",12,21263.0,19892.0,1371.0,6.4,27.0,9.0
7765,CN2701100000000,27.0,11.0,"Big Stone County, MN",12,2838.0,2688.0,150.0,5.3,27.0,11.0
7766,CN2701300000000,27.0,13.0,"Blue Earth County, MN",12,38431.0,36568.0,1863.0,4.8,27.0,13.0
7767,CN2701500000000,27.0,15.0,"Brown County, MN",12,14861.0,14015.0,846.0,5.7,27.0,15.0
7768,CN2701700000000,27.0,17.0,"Carlton County, MN",12,17525.0,16311.0,1214.0,6.9,27.0,17.0
7769,CN2701900000000,27.0,19.0,"Carver County, MN",12,52581.0,50017.0,2564.0,4.9,27.0,19.0
7770,CN2702100000000,27.0,21.0,"Cass County, MN",12,13898.0,12653.0,1245.0,9.0,27.0,21.0
7771,CN2702300000000,27.0,23.0,"Chippewa County, MN",12,7079.0,6701.0,378.0,5.3,27.0,23.0
7772,CN2702500000000,27.0,25.0,"Chisago County, MN",12,28646.0,26748.0,1898.0,6.6,27.0,25.0
7773,CN2702700000000,27.0,27.0,"Clay County, MN",12,35125.0,33414.0,1711.0,4.9,27.0,27.0
7774,CN2702900000000,27.0,29.0,"Clearwater County, MN",12,4424.0,3953.0,471.0,10.6,27.0,29.0
7775,CN2703100000000,27.0,31.0,"Cook County, MN",12,3057.0,2864.0,193.0,6.3,27.0,31.0
7776,CN2703300000000,27.0,33.0,"Cottonwood County, MN",12,5966.0,5575.0,391.0,6.6,27.0,33.0
7777,CN2703500000000,27.0,35.0,"Crow Wing County, MN",12,31013.0,28606.0,2407.0,7.8,27.0,35.0
7778,CN2703700000000,27.0,37.0,"Dakota County, MN",12,228704.0,216649.0,12055.0,5.3,27.0,37.0
7779,CN2703900000000,27.0,39.0,"Dodge County, MN",12,11372.0,10794.0,578.0,5.1,27.0,39.0
7780,CN2704100000000,27.0,41.0,"Douglas County, MN",12,19866.0,18856.0,1010.0,5.1,27.0,41.0
7781,CN2704300000000,27.0,43.0,"Faribault County, MN",12,7794.0,7335.0,459.0,5.9,27.0,43.0
7782,CN2704500000000,27.0,45.0,"Fillmore County, MN",12,11307.0,10675.0,632.0,5.6,27.0,45.0
7783,CN2704700000000,27.0,47.0,"Freeborn County, MN",12,16725.0,15745.0,980.0,5.9,27.0,47.0
7784,CN2704900000000,27.0,49.0,"Goodhue County, MN",12,26789.0,25393.0,1396.0,5.2,27.0,49.0
7785,CN2705100000000,27.0,51.0,"Grant County, MN",12,3346.0,3140.0,206.0,6.2,27.0,51.0
7786,CN2705300000000,27.0,53.0,"Hennepin County, MN",12,661801.0,626816.0,34985.0,5.3,27.0,53.0
7787,CN2705500000000,27.0,55.0,"Houston County, MN",12,10602.0,9981.0,621.0,5.9,27.0,55.0
7788,CN2705700000000,27.0,57.0,"Hubbard County, MN",12,9569.0,8794.0,775.0,8.1,27.0,57.0
7789,CN2705900000000,27.0,59.0,"Isanti County, MN",12,20414.0,18974.0,1440.0,7.1,27.0,59.0
7790,CN2706100000000,27.0,61.0,"Itasca County, MN",12,22321.0,20551.0,1770.0,7.9,27.0,61.0
7791,CN2706300000000,27.0,63.0,"Jackson County, MN",12,6223.0,5938.0,285.0,4.6,27.0,63.0
7792,CN2706500000000,27.0,65.0,"Kanabec County, MN",12,8761.0,7966.0,795.0,9.1,27.0,65.0
7793,CN2706700000000,27.0,67.0,"Kandiyohi County, MN",12,23563.0,22320.0,1243.0,5.3,27.0,67.0
7794,CN2706900000000,27.0,69.0,"Kittson County, MN",12,2570.0,2419.0,151.0,5.9,27.0,69.0
